,ID,Similar_set
2797,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet food sourced produced united states  product thailand']"
2798,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
2799,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet food sourced produced united states product thailand']"
2800,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2801,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet food sourced produced united states  product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
2802,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet food sourced produced united states  product thailand', 'buy human grade pet food sourced produced united states product thailand']"
2803,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet food sourced produced united states  product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2804,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  product thailand', 'buy human grade pet food sourced produced united states product thailand']"
2805,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2806,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet food sourced produced united states product thailand', ' buy human grade pet foods sourced produced united states  produced thailand']"
2807,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states  food product thailand']"
2808,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet food sourced produced united states  product thailand']"
2809,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
2810,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2811,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet food sourced produced united states  product thailand']"
2812,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
2813,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  food product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2814,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet food sourced produced united states  product thailand', 'buy human grade pet foods sourced produced united states  product thailand']"
2815,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet food sourced produced united states  product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2816,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states  product thailand', 'buy human grade pet foods sourced produced united states product thailand']"
2817,"['AKZKG2Z7CNV27', 'AKZKG2Z7CNV27']","['bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing liver wheat gluten meat byproducts byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat provided eat typical vegetarian restricted diet know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods', 'bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients turkey poultry byproducts water sufficient processing meat byproducts least turkey nasty stuff byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food friskies flavors even worse one even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods']"
2818,"['AKZKG2Z7CNV27', 'AKZKG2Z7CNV27']","['bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing liver wheat gluten meat byproducts byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat provided eat typical vegetarian restricted diet know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods', 'bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing meat byproducts chicken turkey wheat gluten least chicken turkey reason got 1 star nasty stuff wheat gluten gross byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food friskies flavors even worse one even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods']"
2819,"['AKZKG2Z7CNV27', 'AKZKG2Z7CNV27']","['bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing liver wheat gluten meat byproducts byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat provided eat typical vegetarian restricted diet know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods', 'revised bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing fish poultry meat byproducts wheat gluten disgusting fish poultry really sure counted ingredientnot tuna salmon fish chicken turkey poultry decent quality meat wouldnt feel need hide behind ambiguous terms theres byproduct stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product anyone reason ever absolutely awful cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real pure meat isnt real identifiable meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients would eat know look usually buy pets natural dry foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers ambiguous meats']"
2820,"['AKZKG2Z7CNV27', 'AKZKG2Z7CNV27']","['bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients turkey poultry byproducts water sufficient processing meat byproducts least turkey nasty stuff byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food friskies flavors even worse one even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods', 'bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing meat byproducts chicken turkey wheat gluten least chicken turkey reason got 1 star nasty stuff wheat gluten gross byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food friskies flavors even worse one even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods']"
2821,"['AKZKG2Z7CNV27', 'AKZKG2Z7CNV27']","['bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients turkey poultry byproducts water sufficient processing meat byproducts least turkey nasty stuff byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food friskies flavors even worse one even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods', 'revised bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing fish poultry meat byproducts wheat gluten disgusting fish poultry really sure counted ingredientnot tuna salmon fish chicken turkey poultry decent quality meat wouldnt feel need hide behind ambiguous terms theres byproduct stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product anyone reason ever absolutely awful cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real pure meat isnt real identifiable meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients would eat know look usually buy pets natural dry foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers ambiguous meats']"
2822,"['AKZKG2Z7CNV27', 'AKZKG2Z7CNV27']","['bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing meat byproducts chicken turkey wheat gluten least chicken turkey reason got 1 star nasty stuff wheat gluten gross byproducts arent even real meat byproducts stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product good quality cat food think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food friskies flavors even worse one even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real identifiable pure meat isnt enough real meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients identify would eat know look usually buy pets natural foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers low quality foods', 'revised bought cat food wonderful low price enjoy adorable cat commercials cats eat food fact really enjoyed however reading ingredients research completely regret purchasing feel awful feeding cats first ingredients indicates prevalent ingredients water sufficient processing fish poultry meat byproducts wheat gluten disgusting fish poultry really sure counted ingredientnot tuna salmon fish chicken turkey poultry decent quality meat wouldnt feel need hide behind ambiguous terms theres byproduct stuff leftover actual meat harvested talking beaks chicken feet eyeballs even chicken poop would recommend product anyone reason ever absolutely awful cat food suppose get pay think reason catapproved may contains artificial flavors taste good cats usually feed dry food dental reasons wet food puts much scent enjoy recommend stay far away friskies simply low quality filler food even though price quite inexpensive cat actually eat paid better quality food never feel full cats need eat real pure meat isnt real identifiable meat food purchasing cat dog food important thing consider first 3 ingredients make sure first three decent ingredients would eat know look usually buy pets natural dry foods natural balance blue buffalo halo wellness brands contain real whole meats would eat added fillers ambiguous meats']"
2823,"['A1QFXEDFE9CO9C', 'A1QFXEDFE9CO9C']","['4 cats fed blue wilderness exclusively 2 years thinking good  4 cats random bouts vomiting 4 cats going bald  thousands vet bills  found rubber chunks two different batches may 2012 jan 2013  never looked closely food pieces jumped us therefore must much  may 2012 hard green chunks blues response free bag treats  thinking fluke inspected next batch closely forgot  jan 2013 found foul smelling white caulk like chunks half way feeding bag caused excessive vomiting vet bills unresolved resultsafter last time switched another grain free brand month seeing hair regrowth vomiting  dont waste money garbage cat food  pollution wrapped pretty package  words express anger', '4 cats fed blue wilderness exclusively 2 years thinking good  4 cats random bouts vomiting 4 cats going bald  thousands vet bills  found rubber chunks two different batches may 2012 jan 2013  never looked closely food pieces jumped us therefore must much  may 2012 hard green chunks blues response free bag treats  thinking fluke inspected next batch closely forgot  jan 2013 found foul smelling white caulk like chunks half way feeding bag caused excessive vomiting vet bills unresolved resultsafter last time switched another grain free brand month seeing hair regrowth vomiting  dont waste money garbage cat food  pollution wrapped pretty package']"
2824,"['A1QFXEDFE9CO9C', 'A1QFXEDFE9CO9C']","['think better quality dog food  4 cats fed blue wilderness exclusively 2 years thinking good  4 cats random bouts vomiting 4 cats going bald  thousands vet bills  found rubber chunks two different batches may 2012 jan 2013  never looked closely food pieces jumped us therefore must much  may 2012 hard green chunks blues response free bag treats  thinking fluke inspected next batch closely forgot  jan 2013 found foul smelling white caulk like chunks half way feeding bag caused excessive vomiting vet bills unresolved resultsafter last time switched another grain free brand month seeing hair regrowth vomiting  dont waste money garbage cat food  pollution wrapped pretty package', '4 cats fed blue wilderness exclusively 2 years thinking good  4 cats random bouts vomiting 4 cats going bald  thousands vet bills  found rubber chunks two different batches may 2012 jan 2013  never looked closely food pieces jumped us therefore must much  may 2012 hard green chunks blues response free bag treats  thinking fluke inspected next batch closely forgot  jan 2013 found foul smelling white caulk like chunks half way feeding bag caused excessive vomiting vet bills unresolved resultsafter last time switched another grain free brand month seeing hair regrowth vomiting  dont waste money garbage cat food  pollution wrapped pretty package']"
2825,"['A1QFXEDFE9CO9C', 'A1QFXEDFE9CO9C']","['think better quality dog food  4 cats fed blue wilderness exclusively 2 years thinking good  4 cats random bouts vomiting 4 cats going bald  thousands vet bills  found rubber chunks two different batches may 2012 jan 2013  never looked closely food pieces jumped us therefore must much  may 2012 hard green chunks blues response free bag treats  thinking fluke inspected next batch closely forgot  jan 2013 found foul smelling white caulk like chunks half way feeding bag caused excessive vomiting vet bills unresolved resultsafter last time switched another grain free brand month seeing hair regrowth vomiting  dont waste money garbage cat food  pollution wrapped pretty package', '4 cats fed blue wilderness exclusively 2 years thinking good  4 cats random bouts vomiting 4 cats going bald  thousands vet bills  found rubber chunks two different batches may 2012 jan 2013  never looked closely food pieces jumped us therefore must much  may 2012 hard green chunks blues response free bag treats  thinking fluke inspected next batch closely forgot  jan 2013 found foul smelling white caulk like chunks half way feeding bag caused excessive vomiting vet bills unresolved resultsafter last time switched another grain free brand month seeing hair regrowth vomiting  dont waste money garbage cat food  pollution wrapped pretty package  words express anger']"
2826,"['A2YOTPV3AQBI7S', 'A2YOTPV3AQBI7S']","['ive looking natural cat food cat developed pretty bad case cat acne heard good things brand cat food thought would check  however looked ingredients surprised see cranberries blueberries carrots listed since things toxic cats  realize probably small amounts food still think seems foolish put toxic ingredients food especially cat eating every day like mine im risking health wanted let others might know ingredients toxic know', 'ive looking natural cat food cat developed pretty bad case cat acne heard good things brand cat food thought would check  however looked ingredients surprised see cranberries blueberries carrots listed since things toxic cats  realize probably small amounts food still think seems foolish put toxic ingredients food especially cat eating every day like mine  im risking health wanted let others might know ingredients toxic know']"
2827,"['A2YOTPV3AQBI7S', 'A2YOTPV3AQBI7S']","['ive looking natural cat food cat developed pretty bad case cat acne heard good things brand cat food thought would check  however looked ingredients surprised see cranberries blueberries carrots listed since things toxic cats  realize probably small amounts food still think seems foolish put toxic ingredients food especially cat eating every day like mine im risking health wanted let others might know ingredients toxic know', 'ive looking natural cat food cat developed pretty bad case cat acne heard good things brand cat food thought would check  however looked ingredients surprised see cranberries blueberries carrots listed since things toxic cats  realize probably small amounts food still think seems foolish put toxic ingredients food especially cat eating every day like mine  also seems like faulty advertising say cranberries blueberries carrots provide antioxidentenrichmentwhich might case humans cats  im risking health wanted let others might know ingredients toxi know']"
2828,"['A2YOTPV3AQBI7S', 'A2YOTPV3AQBI7S']","['ive looking natural cat food cat developed pretty bad case cat acne heard good things brand cat food thought would check  however looked ingredients surprised see cranberries blueberries carrots listed since things toxic cats  realize probably small amounts food still think seems foolish put toxic ingredients food especially cat eating every day like mine  im risking health wanted let others might know ingredients toxic know', 'ive looking natural cat food cat developed pretty bad case cat acne heard good things brand cat food thought would check  however looked ingredients surprised see cranberries blueberries carrots listed since things toxic cats  realize probably small amounts food still think seems foolish put toxic ingredients food especially cat eating every day like mine  also seems like faulty advertising say cranberries blueberries carrots provide antioxidentenrichmentwhich might case humans cats  im risking health wanted let others might know ingredients toxi know']"
2829,"['AK0CENM3LUM28', 'AK0CENM3LUM28']","['recently bought andor received three cat fountains two kitties senior adult 15 pounds review three parts feel fountains best reviewed comparison otherhagen catit design fresh clear cat drinking fountain b004l4xr3i 2 stars product page youre currently onthe hagen catit fountain disappointment love clean modern look hagen catit products love expandability products sale  seems like products optional addons stroke buy gifts kitty impulses unfortunately hagen fountain received super loud plugin worrisomely hot touch quiet time plugged unit next evening point escalated dull roar could heard side house cleaning filter unit didnt affect noise unplugged unit clean realized power source burning hot touch think received faulty unit probably company amazon would sent replacement unit didnt want try cats didnt seem care bubbleup nature particular water fountaindrinkwell rectangle multilevel plastic fountain drinking dish b0056astes 3 starsthis second drinkwell fountain received free vine first one broke different model dont think like much found difficult put together  unit compressed hands snapped place found difficult accomplished note person disability mileage may vary unit loud hagen still plenty noisy  hour plugging fountain kitchen realized could hear humming bedroom im sensitive electronic noise didnt care loud unit home say cats liked one fine put form factor sound although already used last drinkwell far silent keep one use outdoor pationote review based free advance review copy product provided amazon vinepioneer pet stainless steel fountain raindrop design b0037nkdsg 4 starsthis fountain ended keeping use kitchen really like teardrop shape cats took fountain issues like drink fountain relativelystill pool collects side best unit isnt noiseless definitely quietest drinking fountain weve owned  theres little electronic hum largely drowned normal splashing fountain sounds also like unit super easy dissemble clean  clean fountain five minutes flat snapping parts wrestle place potential downside see really energetic dog kitten might able shift parts cats quiet senior adults dont try play fountain also note like shiny silver surface seems losing lot luster short time since weve perfect meets needs ana mardoll', 'recently bought andor received three cat fountains two kitties senior adult 15 pounds review three parts feel fountains best reviewed comparison otherhagen catit design fresh clear cat drinking fountain b004l4xr3i 2 starsthe hagen catit fountain disappointment love clean modern look hagen catit products love expandability products sale  seems like products optional addons stroke buy gifts kitty impulses unfortunately hagen fountain received super loud plugin worrisomely hot touch quiet time plugged unit next evening point escalated dull roar could heard side house cleaning filter unit didnt affect noise unplugged unit clean realized power source burning hot touch think received faulty unit probably company amazon would sent replacement unit didnt want try cats didnt seem care bubbleup nature particular water fountaindrinkwell rectangle multilevel plastic fountain drinking dish b0056astes 3 stars product page youre currently onthis second drinkwell fountain received free vine first one broke different model dont think like much found difficult put together  unit compressed hands snapped place found difficult accomplished note person disability mileage may vary unit loud hagen still plenty noisy  hour plugging fountain kitchen realized could hear humming bedroom im sensitive electronic noise didnt care loud unit home say cats liked one fine put form factor sound although already used last drinkwell far silent keep one use outdoor pationote review based free advance review copy product provided amazon vinepioneer pet stainless steel fountain raindrop design b0037nkdsg 4 starsthis fountain ended keeping use kitchen really like teardrop shape cats took fountain issues like drink fountain relativelystill pool collects side best unit isnt noiseless definitely quietest drinking fountain weve owned  theres little electronic hum largely drowned normal splashing fountain sounds also like unit super easy dissemble clean  clean fountain five minutes flat snapping parts wrestle place potential downside see really energetic dog kitten might able shift parts cats quiet senior adults dont try play fountain also note like shiny silver surface seems losing lot luster short time since weve perfect meets needs ana mardoll']"
2830,"['AK0CENM3LUM28', 'AK0CENM3LUM28']","['recently bought andor received three cat fountains two kitties senior adult 15 pounds review three parts feel fountains best reviewed comparison otherhagen catit design fresh clear cat drinking fountain b004l4xr3i 2 starsthe hagen catit fountain disappointment love clean modern look hagen catit products love expandability products sale  seems like products optional addons stroke buy gifts kitty impulses unfortunately hagen fountain received super loud plugin worrisomely hot touch quiet time plugged unit next evening point escalated dull roar could heard side house cleaning filter unit didnt affect noise unplugged unit clean realized power source burning hot touch think received faulty unit probably company amazon would sent replacement unit didnt want try cats didnt seem care bubbleup nature particular water fountaindrinkwell rectangle multilevel plastic fountain drinking dish b0056astes 3 starsthis second drinkwell fountain received free vine first one broke different model dont think like much found difficult put together  unit compressed hands snapped place found difficult accomplished note person disability mileage may vary unit loud hagen still plenty noisy  hour plugging fountain kitchen realized could hear humming bedroom im sensitive electronic noise didnt care loud unit home say cats liked one fine put form factor sound although already used last drinkwell far silent keep one use outdoor pationote review based free advance review copy product provided amazon vinepioneer pet stainless steel fountain raindrop design b0037nkdsg 4 stars product page youre currently onthis fountain ended keeping use kitchen really like teardrop shape cats took fountain issues like drink fountain relativelystill pool collects side best unit isnt noiseless definitely quietest drinking fountain weve owned  theres little electronic hum largely drowned normal splashing fountain sounds also like unit super easy dissemble clean  clean fountain five minutes flat snapping parts wrestle place potential downside see really energetic dog kitten might able shift parts cats quiet senior adults dont try play fountain also note like shiny silver surface seems losing lot luster short time since weve perfect meets needs ana mardoll', 'recently bought andor received three cat fountains two kitties senior adult 15 pounds review three parts feel fountains best reviewed comparison otherhagen catit design fresh clear cat drinking fountain b004l4xr3i 2 stars product page youre currently onthe hagen catit fountain disappointment love clean modern look hagen catit products love expandability products sale  seems like products optional addons stroke buy gifts kitty impulses unfortunately hagen fountain received super loud plugin worrisomely hot touch quiet time plugged unit next evening point escalated dull roar could heard side house cleaning filter unit didnt affect noise unplugged unit clean realized power source burning hot touch think received faulty unit probably company amazon would sent replacement unit didnt want try cats didnt seem care bubbleup nature particular water fountaindrinkwell rectangle multilevel plastic fountain drinking dish b0056astes 3 starsthis second drinkwell fountain received free vine first one broke different model dont think like much found difficult put together  unit compressed hands snapped place found difficult accomplished note person disability mileage may vary unit loud hagen still plenty noisy  hour plugging fountain kitchen realized could hear humming bedroom im sensitive electronic noise didnt care loud unit home say cats liked one fine put form factor sound although already used last drinkwell far silent keep one use outdoor pationote review based free advance review copy product provided amazon vinepioneer pet stainless steel fountain raindrop design b0037nkdsg 4 starsthis fountain ended keeping use kitchen really like teardrop shape cats took fountain issues like drink fountain relativelystill pool collects side best unit isnt noiseless definitely quietest drinking fountain weve owned  theres little electronic hum largely drowned normal splashing fountain sounds also like unit super easy dissemble clean  clean fountain five minutes flat snapping parts wrestle place potential downside see really energetic dog kitten might able shift parts cats quiet senior adults dont try play fountain also note like shiny silver surface seems losing lot luster short time since weve perfect meets needs ana mardoll']"
2831,"['AK0CENM3LUM28', 'AK0CENM3LUM28']","['recently bought andor received three cat fountains two kitties senior adult 15 pounds review three parts feel fountains best reviewed comparison otherhagen catit design fresh clear cat drinking fountain b004l4xr3i 2 starsthe hagen catit fountain disappointment love clean modern look hagen catit products love expandability products sale  seems like products optional addons stroke buy gifts kitty impulses unfortunately hagen fountain received super loud plugin worrisomely hot touch quiet time plugged unit next evening point escalated dull roar could heard side house cleaning filter unit didnt affect noise unplugged unit clean realized power source burning hot touch think received faulty unit probably company amazon would sent replacement unit didnt want try cats didnt seem care bubbleup nature particular water fountaindrinkwell rectangle multilevel plastic fountain drinking dish b0056astes 3 starsthis second drinkwell fountain received free vine first one broke different model dont think like much found difficult put together  unit compressed hands snapped place found difficult accomplished note person disability mileage may vary unit loud hagen still plenty noisy  hour plugging fountain kitchen realized could hear humming bedroom im sensitive electronic noise didnt care loud unit home say cats liked one fine put form factor sound although already used last drinkwell far silent keep one use outdoor pationote review based free advance review copy product provided amazon vinepioneer pet stainless steel fountain raindrop design b0037nkdsg 4 stars product page youre currently onthis fountain ended keeping use kitchen really like teardrop shape cats took fountain issues like drink fountain relativelystill pool collects side best unit isnt noiseless definitely quietest drinking fountain weve owned  theres little electronic hum largely drowned normal splashing fountain sounds also like unit super easy dissemble clean  clean fountain five minutes flat snapping parts wrestle place potential downside see really energetic dog kitten might able shift parts cats quiet senior adults dont try play fountain also note like shiny silver surface seems losing lot luster short time since weve perfect meets needs ana mardoll', 'recently bought andor received three cat fountains two kitties senior adult 15 pounds review three parts feel fountains best reviewed comparison otherhagen catit design fresh clear cat drinking fountain b004l4xr3i 2 starsthe hagen catit fountain disappointment love clean modern look hagen catit products love expandability products sale  seems like products optional addons stroke buy gifts kitty impulses unfortunately hagen fountain received super loud plugin worrisomely hot touch quiet time plugged unit next evening point escalated dull roar could heard side house cleaning filter unit didnt affect noise unplugged unit clean realized power source burning hot touch think received faulty unit probably company amazon would sent replacement unit didnt want try cats didnt seem care bubbleup nature particular water fountaindrinkwell rectangle multilevel plastic fountain drinking dish b0056astes 3 stars product page youre currently onthis second drinkwell fountain received free vine first one broke different model dont think like much found difficult put together  unit compressed hands snapped place found difficult accomplished note person disability mileage may vary unit loud hagen still plenty noisy  hour plugging fountain kitchen realized could hear humming bedroom im sensitive electronic noise didnt care loud unit home say cats liked one fine put form factor sound although already used last drinkwell far silent keep one use outdoor pationote review based free advance review copy product provided amazon vinepioneer pet stainless steel fountain raindrop design b0037nkdsg 4 starsthis fountain ended keeping use kitchen really like teardrop shape cats took fountain issues like drink fountain relativelystill pool collects side best unit isnt noiseless definitely quietest drinking fountain weve owned  theres little electronic hum largely drowned normal splashing fountain sounds also like unit super easy dissemble clean  clean fountain five minutes flat snapping parts wrestle place potential downside see really energetic dog kitten might able shift parts cats quiet senior adults dont try play fountain also note like shiny silver surface seems losing lot luster short time since weve perfect meets needs ana mardoll']"
2832,"['A1QF8DD9HGV3A4', 'A1QF8DD9HGV3A4']","['buy pet food amazon  older dog needs grain free foods natural balance one buyboth dogs love small size treats  plus good coats skin', 'buy pet food amazon  older dog needs grain free foods natural balance one buyboth dogs love small size treats  smell good']"
2833,"['A1QF8DD9HGV3A4', 'A1QF8DD9HGV3A4']","['buy pet food amazon  older dog needs grain free foods natural balance one buyboth dogs love small size treats  plus good coats skin', 'buy pet food amazon  older dog needs grain free foods natural balance one buyboth dogs love small size treats']"
2834,"['A149J0H4YLOJBQ', 'A149J0H4YLOJBQ']","['buy human grade pet foods sourced produced united states product thailand', 'buy human grade pet foods sourced produced united states  food product thailand']"
